,year,name,value,people_fully_vaccinated,rank,lastValue,new_cases
1058,2021.4,Guyana,29486.542857142857,10517.171428571428,125,14848.314285714287,
1059,2021.3,Guyana,14848.314285714287,227.74285714285713,118,2156.1428571428573,
1060,2021.2,Guyana,2156.1428571428573,,124,19.085714285714285,
1061,2021.1,Guyana,19.085714285714285,,88,0.0,
1062,2021.0,Guyana,,,194,0.0,
1063,2020.9,Guyana,,,189,0.0,
1064,2020.8,Guyana,,,187,0.0,
1065,2020.7,Guyana,,,185,0.0,
1066,2020.6,Guyana,,,185,0.0,
1067,2020.5,Guyana,,,185,0.0,
1068,2020.4,Guyana,,,185,0.0,
1069,2020.3,Guyana,,,184,0.0,
1070,2020.2,Guyana,,,176,0.0,
1071,2021.5,Haiti,,,215,0.0,
1072,2021.4,Haiti,,,216,0.0,
1073,2021.3,Haiti,,,215,0.0,
1074,2021.2,Haiti,,,211,0.0,
1075,2021.1,Haiti,,,206,0.0,
1076,2021.0,Haiti,,,194,0.0,
1077,2020.9,Haiti,,,189,0.0,
1078,2020.8,Haiti,,,187,0.0,
1079,2020.7,Haiti,,,185,0.0,
1080,2020.6,Haiti,,,185,0.0,
1081,2020.5,Haiti,,,185,0.0,
1082,2020.4,Haiti,,,185,0.0,
1083,2020.3,Haiti,,,184,0.0,
1084,2020.2,Haiti,,,176,0.0,
1085,2021.5,Honduras,169305.0,14500.0,95,67412.22857142857,
1086,2021.4,Honduras,67412.22857142857,9137.285714285714,112,1571.4285714285713,
1087,2021.3,Honduras,1571.4285714285713,75.4,159,4083.714285714286,
1088,2021.2,Honduras,4083.714285714286,,109,0.0,
1089,2021.1,Honduras,,,206,0.0,
1090,2021.0,Honduras,,,194,0.0,
1091,2020.9,Honduras,,,189,0.0,
1092,2020.8,Honduras,,,187,0.0,
1093,2020.7,Honduras,,,185,0.0,
1094,2020.6,Honduras,,,185,0.0,
1095,2020.5,Honduras,,,185,0.0,
1096,2020.4,Honduras,,,185,0.0,
1097,2020.3,Honduras,,,184,0.0,
1098,2020.2,Honduras,,,176,0.0,
1099,2021.5,Hong Kong,1866017.0,1245784.875,44,1348768.7428571428,
1100,2021.4,Hong Kong,1348768.7428571428,950324.0571428571,48,780416.2285714286,
1101,2021.3,Hong Kong,780416.2285714286,401065.34285714285,44,229509.95238095237,
1102,2021.2,Hong Kong,229509.95238095237,9545.357142857143,45,0.0,
1103,2021.1,Hong Kong,,,206,0.0,
1104,2021.0,Hong Kong,,,194,0.0,
1105,2020.9,Hong Kong,,,189,0.0,
1106,2020.8,Hong Kong,,,187,0.0,
1107,2020.7,Hong Kong,,,185,0.0,
1108,2020.6,Hong Kong,,,185,0.0,
1109,2020.5,Hong Kong,,,185,0.0,
1110,2020.4,Hong Kong,,,185,0.0,
1111,2020.3,Hong Kong,,,184,0.0,
1112,2020.2,Hong Kong,,,176,0.0,
1113,2020.1,Hong Kong,,,38,0.0,
1114,2021.5,Hungary,4039092.25,3277222.75,30,4423292.628571428,
1115,2021.4,Hungary,4423292.628571428,2950597.1142857145,24,3200121.057142857,
1116,2021.3,Hungary,3200121.057142857,1518716.3714285714,20,1297306.1904761905,
1117,2021.2,Hungary,1297306.1904761905,438318.7619047619,21,259729.2857142857,
1118,2021.1,Hungary,259729.2857142857,82987.71428571429,21,0.0,
1119,2021.0,Hungary,,,194,0.0,
1120,2020.9,Hungary,,,189,0.0,
1121,2020.8,Hungary,,,187,0.0,
1122,2020.7,Hungary,,,185,0.0,
1123,2020.6,Hungary,,,185,0.0,
1124,2020.5,Hungary,,,185,0.0,
1125,2020.4,Hungary,,,185,0.0,
1126,2020.3,Hungary,,,184,0.0,
1127,2020.2,Hungary,,,176,0.0,
1128,2021.5,Iceland,86815.625,54666.25,108,77749.85714285714,
1129,2021.4,Iceland,77749.85714285714,39202.31428571429,109,35527.02857142857,
1130,2021.3,Iceland,35527.02857142857,14023.371428571429,105,17855.595238095237,
1131,2021.2,Iceland,17855.595238095237,8379.666666666666,89,4334.457142857143,
1132,2021.1,Iceland,4334.457142857143,1971.5142857142857,57,116.07142857142857,
1133,2021.0,Iceland,116.07142857142857,,43,0.0,
1134,2020.9,Iceland,,,189,0.0,
1135,2020.8,Iceland,,,187,0.0,
1136,2020.7,Iceland,,,185,0.0,
1137,2020.6,Iceland,,,185,0.0,
1138,2020.5,Iceland,,,185,0.0,
1139,2020.4,Iceland,,,185,0.0,
1140,2020.3,Iceland,,,184,0.0,
1141,2020.2,Iceland,,,176,0.0,
1142,2021.5,India,216840063.0,48688271.125,1,158472525.2,
1143,2021.4,India,158472525.2,41309216.8,2,100685927.17142858,
1144,2021.3,India,100685927.17142858,18925391.514285713,2,31199977.976190478,
1145,2021.2,India,31199977.976190478,5800046.476190476,2,4882378.714285715,
1146,2021.1,India,4882378.714285715,106305.62857142858,3,9892.42857142857,
1147,2021.0,India,9892.42857142857,,25,0.0,
1148,2020.9,India,,,189,0.0,
1149,2020.8,India,,,187,0.0,
1150,2020.7,India,,,185,0.0,
1151,2020.6,India,,,185,0.0,
1152,2020.5,India,,,185,0.0,
1153,2020.4,India,,,185,0.0,
1154,2020.3,India,,,184,0.0,
1155,2020.2,India,,,176,0.0,
1156,2020.1,India,,,38,0.0,
1157,2021.5,Indonesia,22084862.625,12005092.125,11,12192039.485714287,
1158,2021.4,Indonesia,12192039.485714287,7732739.914285715,15,7850066.057142857,
1159,2021.3,Indonesia,7850066.057142857,4534899.857142857,12,3478401.8333333335,
1160,2021.2,Indonesia,3478401.8333333335,1527014.5,11,544711.6571428571,
1161,2021.1,Indonesia,544711.6571428571,158427.54285714286,16,0.0,
1162,2021.0,Indonesia,,,194,0.0,
1163,2020.9,Indonesia,,,189,0.0,
1164,2020.8,Indonesia,,,187,0.0,
1165,2020.7,Indonesia,,,185,0.0,
1166,2020.6,Indonesia,,,185,0.0,
1167,2020.5,Indonesia,,,185,0.0,
1168,2020.4,Indonesia,,,185,0.0,
1169,2020.3,Indonesia,,,184,0.0,
1170,2020.2,Indonesia,,,176,0.0,
1171,2021.5,Iran,498011.875,101098.25,76,288825.4285714286,
1172,2021.4,Iran,288825.4285714286,48093.97142857143,87,185544.2857142857,
1173,2021.3,Iran,185544.2857142857,46204.08571428571,75,2956.9761904761904,
1174,2021.2,Iran,2956.9761904761904,,117,371.42857142857144,
1175,2021.1,Iran,371.42857142857144,,77,0.0,
1176,2021.0,Iran,,,194,0.0,
1177,2020.9,Iran,,,189,0.0,
1178,2020.8,Iran,,,187,0.0,
1179,2020.7,Iran,,,185,0.0,
1180,2020.6,Iran,,,185,0.0,
1181,2020.5,Iran,,,185,0.0,
1182,2020.4,Iran,,,185,0.0,
1183,2020.3,Iran,,,184,0.0,
1184,2020.2,Iran,,,176,0.0,
1185,2021.5,Iraq,130402.5,58245.375,100,12780.6,
1186,2021.4,Iraq,12780.6,4757.685714285714,143,21493.114285714284,
1187,2021.3,Iraq,21493.114285714284,,113,2851.1428571428573,
1188,2021.2,Iraq,2851.1428571428573,,119,0.0,
1189,2021.1,Iraq,,,206,0.0,
1190,2021.0,Iraq,,,194,0.0,
1191,2020.9,Iraq,,,189,0.0,
1192,2020.8,Iraq,,,187,0.0,
1193,2020.7,Iraq,,,185,0.0,
1194,2020.6,Iraq,,,185,0.0,
1195,2020.5,Iraq,,,185,0.0,
1196,2020.4,Iraq,,,185,0.0,
1197,2020.3,Iraq,,,184,0.0,
1198,2020.2,Iraq,,,176,0.0,
1199,2021.5,Ireland,,,215,302787.4857142857,
1200,2021.4,Ireland,302787.4857142857,57738.857142857145,85,807650.4,
1201,2021.3,Ireland,807650.4,321729.4857142857,43,424811.7619047619,
1202,2021.2,Ireland,424811.7619047619,170974.7619047619,37,91923.82857142857,
1203,2021.1,Ireland,91923.82857142857,48201.28571428572,34,0.0,
1204,2021.0,Ireland,,,194,0.0,
1205,2020.9,Ireland,,,189,0.0,
1206,2020.8,Ireland,,,187,0.0,
1207,2020.7,Ireland,,,185,0.0,
1208,2020.6,Ireland,,,185,0.0,
1209,2020.5,Ireland,,,185,0.0,
1210,2020.4,Ireland,,,185,0.0,
1211,2020.3,Ireland,,,184,0.0,
1212,2020.2,Ireland,,,176,0.0,
1213,2021.5,Isle of Man,38975.5,19218.0,121,27970.914285714287,
1214,2021.4,Isle of Man,27970.914285714287,10314.057142857142,128,43492.91428571429,
1215,2021.3,Isle of Man,43492.91428571429,13342.228571428572,101,15519.095238095239,
1216,2021.2,Isle of Man,15519.095238095239,7327.166666666667,91,5274.59375,
1217,2021.1,Isle of Man,5274.59375,1550.65625,55,0.0,
1218,2021.5,Israel,4880665.888888889,4576945.0,25,5448650.857142857,
1219,2021.4,Israel,5448650.857142857,5121963.228571429,20,5364200.771428571,
1220,2021.3,Israel,5364200.771428571,4998753.142857143,16,5019254.833333333,
1221,2021.2,Israel,5019254.833333333,4150989.9285714286,8,3337139.5142857144,
1222,2021.1,Israel,3337139.5142857144,1938197.4,4,820592.1428571428,
1223,2021.0,Israel,820592.1428571428,28563.52380952381,2,0.0,
1224,2020.9,Israel,,,189,0.0,
1225,2020.8,Israel,,,187,0.0,
1226,2020.7,Israel,,,185,0.0,
1227,2020.6,Israel,,,185,0.0,
1228,2020.5,Israel,,,185,0.0,
1229,2020.4,Israel,,,185,0.0,
1230,2020.3,Israel,,,184,0.0,
1231,2020.2,Israel,,,176,0.0,
1232,2021.5,Italy,30759331.25,15164658.25,6,22811678.971428573,
1233,2021.4,Italy,22811678.971428573,11068010.057142857,7,12163635.4,
1234,2021.3,Italy,12163635.4,5144258.657142857,8,4883783.5,
1235,2021.2,Italy,4883783.5,2213999.9285714286,10,1548451.342857143,
1236,2021.1,Italy,1548451.342857143,808939.4857142858,8,248774.69047619047,
1237,2021.0,Italy,248774.69047619047,70.35714285714286,5,0.0,
1238,2020.9,Italy,,,189,0.0,
1239,2020.8,Italy,,,187,0.0,
1240,2020.7,Italy,,,185,0.0,
1241,2020.6,Italy,,,185,0.0,
1242,2020.5,Italy,,,185,0.0,
1243,2020.4,Italy,,,185,0.0,
1244,2020.3,Italy,,,184,0.0,
1245,2020.2,Italy,,,176,0.0,
1246,2020.1,Italy,,,38,0.0,
1247,2021.5,Jamaica,,,215,22028.428571428572,
1248,2021.4,Jamaica,22028.428571428572,2769.7428571428572,133,6489.857142857143,
1249,2021.3,Jamaica,6489.857142857143,,135,2454.6666666666665,
1250,2021.2,Jamaica,2454.6666666666665,,122,0.0,
1251,2021.1,Jamaica,,,206,0.0,
1252,2021.0,Jamaica,,,194,0.0,
1253,2020.9,Jamaica,,,189,0.0,
1254,2020.8,Jamaica,,,187,0.0,
1255,2020.7,Jamaica,,,185,0.0,
1256,2020.6,Jamaica,,,185,0.0,
1257,2020.5,Jamaica,,,185,0.0,
1258,2020.4,Jamaica,,,185,0.0,
1259,2020.3,Jamaica,,,184,0.0,
1260,2020.2,Jamaica,,,176,0.0,
1261,2021.5,Japan,15511116.0,6047988.125,13,6208429.657142857,
1262,2021.4,Japan,6208429.657142857,2262870.057142857,18,991248.4285714285,
1263,2021.3,Japan,991248.4285714285,437308.1142857143,38,261502.42857142858,
1264,2021.2,Japan,261502.42857142858,20978.666666666668,42,165.0,
1265,2021.1,Japan,165.0,,83,0.0,
1266,2021.0,Japan,,,194,0.0,
1267,2020.9,Japan,,,189,0.0,
1268,2020.8,Japan,,,187,0.0,
1269,2020.7,Japan,,,185,0.0,
1270,2020.6,Japan,,,185,0.0,
1271,2020.5,Japan,,,185,0.0,
1272,2020.4,Japan,,,185,0.0,
1273,2020.3,Japan,,,184,0.0,
1274,2020.2,Japan,,,176,0.0,
1275,2020.1,Japan,,,38,0.0,
1276,2021.5,Jersey,22202.0,17203.333333333332,129,17339.0,
1277,2021.4,Jersey,17339.0,13072.42857142857,136,5722.685714285714,
1278,2021.3,Jersey,5722.685714285714,3396.9142857142856,138,7844.181818181818,
1279,2021.2,Jersey,7844.181818181818,2379.2272727272725,100,0.0,
1280,2021.5,Jordan,1768077.5,738160.5,46,414213.28571428574,
1281,2021.4,Jordan,414213.28571428574,139560.4,78,87421.02857142857,
1282,2021.3,Jordan,87421.02857142857,24944.14285714286,89,27634.5,
1283,2021.2,Jordan,27634.5,8746.690476190477,81,2000.0,
1284,2021.1,Jordan,2000.0,,64,0.0,
1285,2021.0,Jordan,,,194,0.0,
1286,2020.9,Jordan,,,189,0.0,
1287,2020.8,Jordan,,,187,0.0,
1288,2020.7,Jordan,,,185,0.0,
1289,2020.6,Jordan,,,185,0.0,
1290,2020.5,Jordan,,,185,0.0,
1291,2020.4,Jordan,,,185,0.0,
1292,2020.3,Jordan,,,184,0.0,
1293,2020.2,Jordan,,,176,0.0,
1294,2021.5,Kazakhstan,2646472.0,1544201.75,37,1789424.8285714285,
1295,2021.4,Kazakhstan,1789424.8285714285,869644.9142857143,40,304836.17142857146,
1296,2021.3,Kazakhstan,304836.17142857146,71894.17142857143,66,4285.714285714285,
1297,2021.2,Kazakhstan,4285.714285714285,956.9285714285714,107,400.0,
1298,2021.1,Kazakhstan,400.0,,76,0.0,
1299,2021.0,Kazakhstan,,,194,0.0,
1300,2020.9,Kazakhstan,,,189,0.0,
1301,2020.8,Kazakhstan,,,187,0.0,
1302,2020.7,Kazakhstan,,,185,0.0,
1303,2020.6,Kazakhstan,,,185,0.0,
1304,2020.5,Kazakhstan,,,185,0.0,
1305,2020.4,Kazakhstan,,,185,0.0,
1306,2020.3,Kazakhstan,,,184,0.0,
1307,2020.2,Kazakhstan,,,176,0.0,
1308,2021.5,Kenya,992396.875,170274.75,59,661735.2285714286,
1309,2021.4,Kenya,661735.2285714286,12103.028571428571,65,102473.94285714286,
1310,2021.3,Kenya,102473.94285714286,,84,12995.0,
1311,2021.2,Kenya,12995.0,,95,0.0,
1312,2021.1,Kenya,,,206,0.0,
1313,2021.0,Kenya,,,194,0.0,
1314,2020.9,Kenya,,,189,0.0,
1315,2020.8,Kenya,,,187,0.0,
1316,2020.7,Kenya,,,185,0.0,
1317,2020.6,Kenya,,,185,0.0,
1318,2020.5,Kenya,,,185,0.0,
1319,2020.4,Kenya,,,185,0.0,
1320,2020.3,Kenya,,,184,0.0,
1321,2020.2,Kenya,,,176,0.0,
1322,2021.5,Kiribati,,,215,0.0,
1323,2021.4,Kiribati,,,216,0.0,
1324,2021.5,Kosovo,14507.125,2226.375,138,9983.514285714286,
1325,2021.4,Kosovo,9983.514285714286,,153,1398.057142857143,
1326,2021.3,Kosovo,1398.057142857143,,162,76.19047619047619,
1327,2021.2,Kosovo,76.19047619047619,,157,0.0,
1328,2021.1,Kosovo,,,206,0.0,
1329,2021.0,Kosovo,,,194,0.0,
1330,2020.9,Kosovo,,,189,0.0,
1331,2020.8,Kosovo,,,187,0.0,
1332,2020.7,Kosovo,,,185,0.0,
1333,2020.6,Kosovo,,,185,0.0,
1334,2020.5,Kosovo,,,185,0.0,
1335,2020.4,Kosovo,,,185,0.0,
1336,2020.3,Kosovo,,,184,0.0,
1337,2020.2,Kosovo,,,176,0.0,
1338,2021.5,Kuwait,,,215,160714.2857142857,
1339,2021.4,Kuwait,160714.2857142857,,96,23485.714285714286,
1340,2021.3,Kuwait,23485.714285714286,1085.7142857142858,111,19571.428571428572,
1341,2021.2,Kuwait,19571.428571428572,2714.285714285714,88,3914.285714285714,
1342,2021.1,Kuwait,3914.285714285714,1085.7142857142858,58,0.0,
1343,2021.0,Kuwait,,,194,0.0,
1344,2020.9,Kuwait,,,189,0.0,
1345,2020.8,Kuwait,,,187,0.0,
1346,2020.7,Kuwait,,,185,0.0,
1347,2020.6,Kuwait,,,185,0.0,
1348,2020.5,Kuwait,,,185,0.0,
1349,2020.4,Kuwait,,,185,0.0,
1350,2020.3,Kuwait,,,184,0.0,
1351,2020.2,Kuwait,,,176,0.0,
1352,2021.5,Kyrgyzstan,,,215,3579.8571428571427,
1353,2021.4,Kyrgyzstan,3579.8571428571427,1526.0,173,874.0857142857143,
1354,2021.3,Kyrgyzstan,874.0857142857143,24.514285714285716,165,0.0,
1355,2021.2,Kyrgyzstan,,,211,0.0,
1356,2021.1,Kyrgyzstan,,,206,0.0,
1357,2021.0,Kyrgyzstan,,,194,0.0,
1358,2020.9,Kyrgyzstan,,,189,0.0,
1359,2020.8,Kyrgyzstan,,,187,0.0,
1360,2020.7,Kyrgyzstan,,,185,0.0,
1361,2020.6,Kyrgyzstan,,,185,0.0,
1362,2020.5,Kyrgyzstan,,,185,0.0,
1363,2020.4,Kyrgyzstan,,,185,0.0,
1364,2020.3,Kyrgyzstan,,,184,0.0,
1365,2020.2,Kyrgyzstan,,,176,0.0,
1366,2021.5,Laos,545868.375,315843.25,73,444344.71428571426,
1367,2021.4,Laos,444344.71428571426,157176.94285714286,76,22960.714285714286,
1368,2021.3,Laos,22960.714285714286,9280.942857142858,112,969.8095238095239,
1369,2021.2,Laos,969.8095238095239,,135,0.0,
1370,2021.1,Laos,,,206,0.0,
1371,2021.0,Laos,,,194,0.0,
1372,2020.9,Laos,,,189,0.0,
1373,2020.8,Laos,,,187,0.0,
1374,2020.7,Laos,,,185,0.0,
1375,2020.6,Laos,,,185,0.0,
1376,2020.5,Laos,,,185,0.0,
1377,2020.4,Laos,,,185,0.0,
1378,2020.3,Laos,,,184,0.0,
1379,2020.2,Laos,,,176,0.0,
1380,2021.5,Latvia,626193.625,465896.625,70,511989.6285714286,
1381,2021.4,Latvia,511989.6285714286,247629.37142857144,72,252984.65714285715,
1382,2021.3,Latvia,252984.65714285715,42202.62857142857,70,92864.57142857143,
1383,2021.2,Latvia,92864.57142857143,19517.619047619046,62,18948.8,
1384,2021.1,Latvia,18948.8,10134.285714285714,47,3126.8333333333335,
1385,2021.0,Latvia,3126.8333333333335,0.8571428571428571,32,0.0,
1386,2020.9,Latvia,,,189,0.0,
1387,2020.8,Latvia,,,187,0.0,
1388,2020.7,Latvia,,,185,0.0,
1389,2020.6,Latvia,,,185,0.0,
1390,2020.5,Latvia,,,185,0.0,
1391,2020.4,Latvia,,,185,0.0,
1392,2020.3,Latvia,,,184,0.0,
1393,2020.2,Latvia,,,176,0.0,
1394,2020.1,Latvia,,,38,0.0,
1395,2021.5,Lebanon,645647.0,310542.75,69,452748.4857142857,
1396,2021.4,Lebanon,452748.4857142857,224858.0,74,187304.2,
1397,2021.3,Lebanon,187304.2,109414.0,74,60530.21428571428,
1398,2021.2,Lebanon,60530.21428571428,31570.904761904763,67,0.0,
1399,2021.1,Lebanon,,,206,0.0,
1400,2021.0,Lebanon,,,194,0.0,
1401,2020.9,Lebanon,,,189,0.0,
1402,2020.8,Lebanon,,,187,0.0,
1403,2020.7,Lebanon,,,185,0.0,
1404,2020.6,Lebanon,,,185,0.0,
1405,2020.5,Lebanon,,,185,0.0,
1406,2020.4,Lebanon,,,185,0.0,
1407,2020.3,Lebanon,,,184,0.0,
1408,2020.2,Lebanon,,,176,0.0,
1409,2021.5,Lesotho,,,215,2093.542857142857,
1410,2021.4,Lesotho,2093.542857142857,3.4857142857142858,182,457.14285714285717,
1411,2021.3,Lesotho,457.14285714285717,,171,0.0,
1412,2021.2,Lesotho,,,211,0.0,
1413,2021.1,Lesotho,,,206,0.0,
1414,2021.0,Lesotho,,,194,0.0,
1415,2020.9,Lesotho,,,189,0.0,
1416,2020.8,Lesotho,,,187,0.0,
1417,2020.7,Lesotho,,,185,0.0,
1418,2020.6,Lesotho,,,185,0.0,
1419,2020.5,Lesotho,,,185,0.0,
1420,2020.4,Lesotho,,,185,0.0,
1421,2021.5,Liberia,25014.375,216.625,128,10903.828571428572,
1422,2021.4,Liberia,10903.828571428572,17.34285714285714,151,0.0,
1423,2021.3,Liberia,,,215,0.0,
1424,2021.2,Liberia,,,211,0.0,
1425,2021.1,Liberia,,,206,0.0,
1426,2021.0,Liberia,,,194,0.0,
1427,2020.9,Liberia,,,189,0.0,
1428,2020.8,Liberia,,,187,0.0,
1429,2020.7,Liberia,,,185,0.0,
1430,2020.6,Liberia,,,185,0.0,
1431,2020.5,Liberia,,,185,0.0,
1432,2020.4,Liberia,,,185,0.0,
1433,2020.3,Liberia,,,184,0.0,
1434,2020.2,Liberia,,,176,0.0,
1435,2021.5,Libya,43926.0,,119,28529.114285714284,
1436,2021.4,Libya,28529.114285714284,,126,21.428571428571427,
1437,2021.3,Libya,21.428571428571427,,189,0.0,
1438,2021.2,Libya,,,211,0.0,
1439,2021.1,Libya,,,206,0.0,
1440,2021.0,Libya,,,194,0.0,
1441,2020.9,Libya,,,189,0.0,
1442,2020.8,Libya,,,187,0.0,
1443,2020.7,Libya,,,185,0.0,
1444,2020.6,Libya,,,185,0.0,
1445,2020.5,Libya,,,185,0.0,
1446,2020.4,Libya,,,185,0.0,
1447,2020.3,Libya,,,184,0.0,
1448,2020.2,Libya,,,176,0.0,
1449,2021.5,Liechtenstein,6561.5,3956.125,149,12634.457142857143,
1450,2021.4,Liechtenstein,12634.457142857143,8175.5142857142855,145,7033.0,
1451,2021.3,Liechtenstein,7033.0,3509.7428571428572,133,2866.4523809523807,
1452,2021.2,Liechtenstein,2866.4523809523807,1210.0238095238096,118,766.0,
1453,2021.1,Liechtenstein,766.0,141.02857142857144,71,2.5,
1454,2021.0,Liechtenstein,2.5,,46,0.0,
1455,2020.9,Liechtenstein,,,189,0.0,
1456,2020.8,Liechtenstein,,,187,0.0,
1457,2020.7,Liechtenstein,,,185,0.0,
1458,2020.6,Liechtenstein,,,185,0.0,
1459,2020.5,Liechtenstein,,,185,0.0,
1460,2020.4,Liechtenstein,,,185,0.0,
1461,2020.3,Liechtenstein,,,184,0.0,
1462,2020.2,Liechtenstein,,,176,0.0,
1463,2021.5,Lithuania,1198554.25,853847.125,55,994361.3142857143,
1464,2021.4,Lithuania,994361.3142857143,579776.4857142858,56,602599.7714285714,
1465,2021.3,Lithuania,602599.7714285714,252686.91428571427,48,256773.90476190476,
1466,2021.2,Lithuania,256773.90476190476,113096.52380952382,43,81545.31428571428,
1467,2021.1,Lithuania,81545.31428571428,35651.94285714286,35,11188.42857142857,
1468,2021.0,Lithuania,11188.42857142857,25.976190476190474,22,0.0,
1469,2020.9,Lithuania,,,189,0.0,
1470,2020.8,Lithuania,,,187,0.0,
1471,2020.7,Lithuania,,,185,0.0,
1472,2020.6,Lithuania,,,185,0.0,
1473,2020.5,Lithuania,,,185,0.0,
1474,2020.4,Lithuania,,,185,0.0,
1475,2020.3,Lithuania,,,184,0.0,
1476,2020.2,Lithuania,,,176,0.0,
1477,2021.5,Luxembourg,208368.5,135529.75,87,127319.4857142857,
1478,2021.4,Luxembourg,127319.4857142857,62232.45714285714,100,88659.31428571428,
1479,2021.3,Luxembourg,88659.31428571428,32380.657142857144,87,29616.714285714286,
1480,2021.2,Luxembourg,29616.714285714286,10348.261904761905,78,8899.742857142857,
1481,2021.1,Luxembourg,8899.742857142857,2249.057142857143,52,366.04761904761904,
1482,2021.0,Luxembourg,366.04761904761904,,38,0.0,
1483,2020.9,Luxembourg,,,189,0.0,
1484,2020.8,Luxembourg,,,187,0.0,
1485,2020.7,Luxembourg,,,185,0.0,
1486,2020.6,Luxembourg,,,185,0.0,
1487,2020.5,Luxembourg,,,185,0.0,
1488,2020.4,Luxembourg,,,185,0.0,
1489,2020.3,Luxembourg,,,184,0.0,
1490,2020.2,Luxembourg,,,176,0.0,
1491,2021.5,Macao,193992.5,83982.375,91,106537.82857142857,
1492,2021.4,Macao,106537.82857142857,58430.97142857143,106,55545.57142857143,
1493,2021.3,Macao,55545.57142857143,29291.257142857143,96,0.0,
1494,2021.2,Macao,,,211,0.0,
1495,2021.1,Macao,,,206,0.0,
1496,2021.5,Madagascar,59483.25,,116,7705.342857142857,
1497,2021.4,Madagascar,7705.342857142857,,159,0.0,
1498,2021.3,Madagascar,,,215,0.0,
1499,2021.2,Madagascar,,,211,0.0,
1500,2021.1,Madagascar,,,206,0.0,
1501,2021.0,Madagascar,,,194,0.0,
1502,2020.9,Madagascar,,,189,0.0,
1503,2020.8,Madagascar,,,187,0.0,
1504,2020.7,Madagascar,,,185,0.0,
1505,2020.6,Madagascar,,,185,0.0,
1506,2020.5,Madagascar,,,185,0.0,
1507,2020.4,Madagascar,,,185,0.0,
1508,2020.3,Madagascar,,,184,0.0,
1509,2020.2,Madagascar,,,176,0.0,
1510,2021.5,Malawi,282951.25,17392.0,83,249433.08571428573,
1511,2021.4,Malawi,249433.08571428573,543.6571428571428,91,158687.42857142858,
1512,2021.3,Malawi,158687.42857142858,,77,28604.261904761905,
1513,2021.2,Malawi,28604.261904761905,,79,0.0,
1514,2021.1,Malawi,,,206,0.0,
1515,2021.0,Malawi,,,194,0.0,
1516,2020.9,Malawi,,,189,0.0,
1517,2020.8,Malawi,,,187,0.0,
1518,2020.7,Malawi,,,185,0.0,
1519,2020.6,Malawi,,,185,0.0,
1520,2020.5,Malawi,,,185,0.0,
1521,2020.4,Malawi,,,185,0.0,
1522,2020.3,Malawi,,,184,0.0,
1523,2020.2,Malawi,,,176,0.0,
1524,2021.5,Malaysia,3337201.125,1338978.5,34,1390989.2857142857,
1525,2021.4,Malaysia,1390989.2857142857,737913.6285714286,47,749045.5142857142,
1526,2021.3,Malaysia,749045.5142857142,474384.45714285714,45,273826.4285714286,
1527,2021.2,Malaysia,273826.4285714286,54084.69047619047,39,0.0,
1528,2021.1,Malaysia,,,206,0.0,
1529,2021.0,Malaysia,,,194,0.0,
1530,2020.9,Malaysia,,,189,0.0,
1531,2020.8,Malaysia,,,187,0.0,
1532,2020.7,Malaysia,,,185,0.0,
1533,2020.6,Malaysia,,,185,0.0,
1534,2020.5,Malaysia,,,185,0.0,
1535,2020.4,Malaysia,,,185,0.0,
1536,2020.3,Malaysia,,,184,0.0,
1537,2020.2,Malaysia,,,176,0.0,
1538,2020.1,Malaysia,,,38,0.0,
1539,2021.5,Maldives,196693.25,113160.5,90,290511.1142857143,
1540,2021.4,Maldives,290511.1142857143,151369.17142857143,86,260815.91428571427,
1541,2021.3,Maldives,260815.91428571427,63410.171428571426,69,182742.2619047619,
1542,2021.2,Maldives,182742.2619047619,129.95238095238096,47,17813.542857142857,
1543,2021.1,Maldives,17813.542857142857,,48,0.0,
1544,2021.0,Maldives,,,194,0.0,
1545,2020.9,Maldives,,,189,0.0,
1546,2020.8,Maldives,,,187,0.0,
1547,2020.7,Maldives,,,185,0.0,
1548,2020.6,Maldives,,,185,0.0,
1549,2020.5,Maldives,,,185,0.0,
1550,2020.4,Maldives,,,185,0.0,
1551,2020.3,Maldives,,,184,0.0,
1552,2020.2,Maldives,,,176,0.0,
1553,2021.5,Mali,31456.375,10950.625,123,15636.342857142858,
1554,2021.4,Mali,15636.342857142858,4893.542857142857,138,2175.114285714286,
1555,2021.3,Mali,2175.114285714286,,156,15.30952380952381,
1556,2021.2,Mali,15.30952380952381,,163,0.0,
1557,2021.1,Mali,,,206,0.0,
1558,2021.0,Mali,,,194,0.0,
1559,2020.9,Mali,,,189,0.0,
1560,2020.8,Mali,,,187,0.0,
1561,2020.7,Mali,,,185,0.0,
1562,2020.6,Mali,,,185,0.0,
1563,2020.5,Mali,,,185,0.0,
1564,2020.4,Mali,,,185,0.0,
1565,2020.3,Mali,,,184,0.0,
1566,2020.2,Mali,,,176,0.0,
1567,2021.5,Malta,304494.25,243184.25,82,308592.5714285714,
1568,2021.4,Malta,308592.5714285714,194319.77142857143,84,206176.62857142856,
1569,2021.3,Malta,206176.62857142856,92419.54285714286,73,90393.69047619047,
1570,2021.2,Malta,90393.69047619047,39824.0,63,27195.571428571428,
1571,2021.1,Malta,27195.571428571428,8440.114285714286,43,278.6904761904762,
1572,2021.0,Malta,278.6904761904762,,40,0.0,
1573,2020.9,Malta,,,189,0.0,
1574,2020.8,Malta,,,187,0.0,
1575,2020.7,Malta,,,185,0.0,
